UserID,ItemID, Rating,DrivingStyle,landscape,mood,naturalphenomena ,RoadType,sleepiness,trafficConditions,weather
1018,687,4,,,happy,,,,,
1018,684,5,,,happy,,,,,
1018,288,3,,urban,,,,,,
1018,709,2,,urban,,,,,,
1018,733,1,,mountains,,,,,,
1018,704,3,,country side,,,,,,
1018,711,2,,country side,,,,,,
1018,698,1,,coast line,,,,,,
1018,705,5,sport driving,,,,,,,
1018,700,4,sport driving,,,,,,,
1018,704,5,sport driving,,,,,,,
1018,732,3,sport driving,,,,,,,
1018,288,1,relaxed driving,,,,,,,
1018,686,5,relaxed driving,,,,,,,
1018,721,1,,,,,,,,
1018,700,4,,,,,,,,
1018,705,5,,,,,,,,
1018,728,1,,,,,,,,
1018,709,2,,,,,,,,
1018,711,2,,,,,,,,
1018,687,3,,,,,,,,
1018,704,4,,,,,,,,
1018,288,4,,,,,,,,
1018,698,1,,,,,,,,
1018,686,5,,,,,,,,
1018,255,1,,,,,,,,
1018,684,4,,,,,,,,
1018,733,1,,,,,,,,
1018,732,4,,,,,,,,
1019,736,2,,,,,,,,sunny
1019,270,1,,,,,,,,sunny
1019,703,1,,,,,,,,sunny
1019,759,3,,,,,,,,sunny
1019,754,1,,,,,,,,sunny
1019,292,4,,,,,,,,sunny
1019,677,1,,,,,,,,sunny
1019,695,1,,,,,,,,sunny
1019,254,5,,,,,,,,sunny
1019,280,4,,,,,,,,sunny
1019,249,5,,,,,,,,sunny
1019,261,5,,,,,,,,sunny
1019,679,1,,,,,,,,sunny
1019,752,1,,,,,,,,sunny
1019,293,5,,,,,,,,sunny
1019,264,4,,,,,,,,sunny
1019,710,1,,,,,,,,sunny
1019,259,5,,,,,,,,sunny
1019,753,1,,,,,,,,sunny
1019,749,1,,,,,,,,sunny
1019,287,2,,,,,,,,sunny
1019,760,3,,,,,,,,snowing
1019,714,1,,,,,,,,snowing
1019,258,2,,,,,,,,snowing
1019,751,3,,,,,,,,snowing
1019,693,1,,,,,,,,snowing
1019,750,1,,,,,,,,snowing
1019,279,1,,,,,,,,snowing
1019,730,3,,,,,,,,snowing
1019,762,1,,,,,,,,snowing
1019,291,4,,,,,,,,snowing
1019,702,2,,,,,,,,snowing
1019,295,5,,,,,,,,snowing
1019,729,1,,,,,,,,snowing
1019,276,5,,,,,,,,snowing
1019,285,1,,,,,,,,snowing
1019,254,5,,,,,,,,snowing
1019,283,5,,,,,,,,snowing
1019,685,1,,,,,,,,snowing
1019,271,1,,,,,,,,snowing
1019,294,5,,,,,,,,snowing
1019,250,5,,,,,,,,snowing
1019,695,1,,,,,,,,rainy
1019,743,1,,,,,,,,rainy
1019,751,1,,,,,,,,rainy
1019,745,1,,,,,,,,rainy
1019,275,5,,,,,,,,rainy
1019,274,5,,,,,,,,rainy
1019,250,4,,,,,,,,rainy
1019,709,1,,,,,,,,rainy
1019,277,5,,,,,,,,rainy
1019,692,1,,,,,,,,rainy
1019,735,1,,,,,,,,rainy
1019,271,1,,,,,,,,rainy
1019,291,5,,,,,,,,rainy
1019,255,5,,,,,,,,rainy
1019,725,1,,,,,,,,rainy
1019,690,1,,,,,,,,rainy
1019,718,1,,,,,,,,rainy
1019,749,1,,,,,,,,cloudy
1019,680,1,,,,,,,,cloudy
1019,690,1,,,,,,,,cloudy
1019,290,5,,,,,,,,cloudy
1019,682,1,,,,,,,,cloudy
1019,707,3,,,,,,,,cloudy
1019,743,1,,,,,,,,cloudy
1019,251,5,,,,,,,,cloudy
1019,726,1,,,,,,,,cloudy
1019,734,2,,,,,,,,cloudy
1019,732,1,,,,,,,,cloudy
1019,265,5,,,,,,,,cloudy
1019,249,5,,,,,,,,cloudy
1019,739,1,,,,,,,,cloudy
1019,760,3,,,,,,,,cloudy
1019,259,5,,,,,,,,cloudy
1019,282,2,,,,,,,,cloudy
1019,260,5,,,,,,,,cloudy
1019,254,5,,,,,,,,cloudy
1019,727,1,,,,,,,,cloudy
1019,725,1,,,,,,,,cloudy
1019,756,1,,,,,,,,cloudy
1019,268,1,,,,,,,,cloudy
1019,722,3,,,,,,,,cloudy
1019,719,2,,,,,,,,cloudy
1019,256,5,,,,,,,traffic jam,
1019,736,1,,,,,,,traffic jam,
1019,282,1,,,,,,,traffic jam,
1019,685,2,,,,,,,traffic jam,
1019,708,2,,,,,,,traffic jam,
1019,705,1,,,,,,,traffic jam,
1019,724,3,,,,,,,traffic jam,
1019,293,5,,,,,,,traffic jam,
1019,687,1,,,,,,,traffic jam,
1019,733,2,,,,,,,traffic jam,
1019,742,1,,,,,,,traffic jam,
1019,738,1,,,,,,,traffic jam,
1019,694,1,,,,,,,traffic jam,
1019,693,1,,,,,,,traffic jam,
1019,283,5,,,,,,,traffic jam,
1019,679,1,,,,,,,traffic jam,
1019,675,1,,,,,,,traffic jam,
1019,707,3,,,,,,,traffic jam,
1019,699,1,,,,,,,traffic jam,
1019,728,1,,,,,,,traffic jam,
1019,269,1,,,,,,,traffic jam,
1019,253,5,,,,,,,traffic jam,
1019,729,2,,,,,,,traffic jam,
1019,727,2,,,,,,,traffic jam,
1019,287,3,,,,,,,traffic jam,
1019,677,1,,,,,,,lots of cars,
1019,254,5,,,,,,,lots of cars,
1019,280,4,,,,,,,lots of cars,
1019,258,3,,,,,,,lots of cars,
1019,248,5,,,,,,,lots of cars,
1019,262,5,,,,,,,lots of cars,
1019,749,1,,,,,,,lots of cars,
1019,731,2,,,,,,,lots of cars,
1019,689,5,,,,,,,lots of cars,
1019,682,1,,,,,,,lots of cars,
1019,273,5,,,,,,,lots of cars,
1019,755,2,,,,,,,lots of cars,
1019,675,1,,,,,,,lots of cars,
1019,272,1,,,,,,,lots of cars,
1019,276,5,,,,,,,lots of cars,
1019,758,1,,,,,,,lots of cars,
1019,706,1,,,,,,,lots of cars,
1019,294,5,,,,,,,lots of cars,
1019,263,5,,,,,,,lots of cars,
1019,691,1,,,,,,,lots of cars,
1019,746,1,,,,,,,lots of cars,
1019,710,0,,,,,,,lots of cars,
1019,258,4,,,,,,,lots of cars,
1019,291,4,,,,,,,lots of cars,
1019,282,4,,,,,,,lots of cars,
1019,260,5,,,,,,,lots of cars,
1019,727,1,,,,,,,lots of cars,
1019,761,0,,,,,,,lots of cars,
1019,679,1,,,,,,,lots of cars,
1019,762,3,,,,,,,lots of cars,
1019,718,1,,,,,,,lots of cars,
1019,725,1,,,,,,,free road,
1019,264,4,,,,,,,free road,
1019,722,5,,,,,,,free road,
1019,743,2,,,,,,,free road,
1019,248,5,,,,,,,free road,
1019,686,1,,,,,,,free road,
1019,296,5,,,,,,,free road,
1019,254,5,,,,,,,free road,
1019,704,1,,,,,,,free road,
1019,759,4,,,,,,,free road,
1019,286,1,,,,,,,free road,
1019,260,5,,,,,,,free road,
1019,271,2,,,,,,,free road,
1019,257,5,,,,,,,free road,
1019,719,4,,,,,,,free road,
1019,252,5,,,,,,,free road,
1019,722,1,,,,,,,free road,
1019,729,2,,,,,,,free road,
1019,696,1,,,,,,,free road,
1019,704,1,,,,,,,free road,
1019,254,5,,,,,,,free road,
1019,755,1,,,,,,,free road,
1019,736,2,,,,,,,free road,
1019,271,1,,,,,,,free road,
1019,722,3,,,,,,,free road,
1019,250,5,,,,,,,free road,
1019,749,1,,,,,,,free road,
1019,250,5,,,,,,,free road,
1019,718,1,,,,,,,free road,
1019,263,5,,,,,,sleepy,,
1019,282,1,,,,,,sleepy,,
1019,264,3,,,,,,sleepy,,
1019,696,1,,,,,,sleepy,,
1019,709,1,,,,,,sleepy,,
1019,266,4,,,,,,sleepy,,
1019,280,5,,,,,,sleepy,,
1019,268,1,,,,,,sleepy,,
1019,729,1,,,,,,sleepy,,
1019,252,5,,,,,,sleepy,,
1019,249,5,,,,,,sleepy,,
1019,264,2,,,,,,sleepy,,
1019,255,5,,,,,,sleepy,,
1019,755,1,,,,,,sleepy,,
1019,753,1,,,,,,sleepy,,
1019,265,4,,,,,,sleepy,,
1019,749,1,,,,,,sleepy,,
1019,290,5,,,,,,awake,,
1019,278,3,,,,,,awake,,
1019,251,5,,,,,,awake,,
1019,273,5,,,,,,awake,,
1019,265,5,,,,,,awake,,
1019,274,5,,,,,,awake,,
1019,715,1,,,,,,awake,,
1019,716,3,,,,,,awake,,
1019,711,1,,,,,,awake,,
1019,264,4,,,,,,awake,,
1019,249,5,,,,,,awake,,
1019,265,3,,,,,,awake,,
1019,250,5,,,,,,awake,,
1019,268,1,,,,,,awake,,
1019,744,1,,,,,serpentine,,,
1019,270,1,,,,,serpentine,,,
1019,259,3,,,,,serpentine,,,
1019,704,1,,,,,serpentine,,,
1019,262,5,,,,,serpentine,,,
1019,725,1,,,,,serpentine,,,
1019,756,1,,,,,serpentine,,,
1019,718,1,,,,,serpentine,,,
1019,721,1,,,,,serpentine,,,
1019,757,1,,,,,serpentine,,,
1019,758,1,,,,,serpentine,,,
1019,701,1,,,,,serpentine,,,
1019,275,5,,,,,serpentine,,,
1019,723,1,,,,,serpentine,,,
1019,717,1,,,,,serpentine,,,
1019,746,2,,,,,serpentine,,,
1019,726,1,,,,,serpentine,,,
1019,752,1,,,,,serpentine,,,
1019,285,1,,,,,serpentine,,,
1019,269,1,,,,,serpentine,,,
1019,286,1,,,,,serpentine,,,
1019,728,1,,,,,serpentine,,,
1019,676,1,,,,,serpentine,,,
1019,739,1,,,,,serpentine,,,
1019,691,1,,,,,serpentine,,,
1019,271,1,,,,,serpentine,,,
1019,259,5,,,,,serpentine,,,
1019,285,0,,,,,serpentine,,,
1019,276,5,,,,,serpentine,,,
1019,677,1,,,,,serpentine,,,
1019,250,5,,,,,serpentine,,,
1019,674,1,,,,,highway,,,
1019,248,5,,,,,highway,,,
1019,680,1,,,,,highway,,,
1019,690,1,,,,,highway,,,
1019,264,5,,,,,highway,,,
1019,733,3,,,,,highway,,,
1019,692,1,,,,,highway,,,
1019,252,5,,,,,highway,,,
1019,249,5,,,,,highway,,,
1019,675,0,,,,,highway,,,
1019,713,1,,,,,highway,,,
1019,682,2,,,,,highway,,,
1019,683,1,,,,,highway,,,
1019,684,1,,,,,highway,,,
1019,739,1,,,,,highway,,,
1019,698,3,,,,,highway,,,
1019,297,5,,,,,highway,,,
1019,752,1,,,,,highway,,,
1019,257,5,,,,,highway,,,
1019,261,5,,,,,highway,,,
1019,722,1,,,,,highway,,,
1019,729,2,,,,,highway,,,
1019,258,4,,,,,highway,,,
1019,259,5,,,,,highway,,,
1019,736,1,,,,,highway,,,
1019,705,1,,,,,highway,,,
1019,722,1,,,,,highway,,,
1019,685,1,,,,,highway,,,
1019,708,2,,,,,city,,,
1019,262,3,,,,,city,,,
1019,277,5,,,,,city,,,
1019,289,5,,,,,city,,,
1019,269,1,,,,,city,,,
1019,729,1,,,,,city,,,
1019,716,2,,,,,city,,,
1019,250,4,,,,,city,,,
1019,271,1,,,,,city,,,
1019,723,1,,,,,city,,,
1019,684,1,,,,,city,,,
1019,255,5,,,,,city,,,
1019,271,1,,,,,city,,,
1019,745,1,,,,,city,,,
1019,722,1,,,,,city,,,
1019,281,1,,,,night,,,,
1019,745,1,,,,night,,,,
1019,738,1,,,,night,,,,
1019,289,5,,,,night,,,,
1019,708,4,,,,night,,,,
1019,714,1,,,,night,,,,
1019,706,1,,,,night,,,,
1019,255,5,,,,night,,,,
1019,260,5,,,,night,,,,
1019,720,4,,,,night,,,,
1019,267,5,,,,night,,,,
1019,702,2,,,,night,,,,
1019,760,3,,,,night,,,,
1019,267,5,,,,night,,,,
1019,278,1,,,,night,,,,
1019,260,5,,,,night,,,,
1019,756,1,,,,night,,,,
1019,250,5,,,,night,,,,
1019,754,1,,,,night,,,,
1019,272,2,,,,morning,,,,
1019,259,5,,,,morning,,,,
1019,722,4,,,,morning,,,,
1019,696,1,,,,morning,,,,
1019,270,1,,,,morning,,,,
1019,290,5,,,,morning,,,,
1019,674,1,,,,morning,,,,
1019,741,1,,,,morning,,,,
1019,281,1,,,,morning,,,,
1019,689,5,,,,morning,,,,
1019,287,1,,,,morning,,,,
1019,681,2,,,,morning,,,,
1019,753,1,,,,morning,,,,
1019,686,1,,,,morning,,,,
1019,713,1,,,,morning,,,,
1019,253,5,,,,morning,,,,
1019,271,1,,,,morning,,,,
1019,718,1,,,,morning,,,,
1019,726,2,,,,morning,,,,
1019,265,5,,,,morning,,,,
1019,250,5,,,,morning,,,,
1019,267,5,,,,morning,,,,
1019,255,5,,,,morning,,,,
1019,267,5,,,,morning,,,,
1019,707,2,,,,morning,,,,
1019,755,1,,,,morning,,,,
1019,723,1,,,,morning,,,,
1019,719,3,,,,morning,,,,
1019,731,3,,,,day time,,,,
1019,760,3,,,,day time,,,,
1019,705,1,,,,day time,,,,
1019,293,5,,,,day time,,,,
1019,256,3,,,,day time,,,,
1019,721,2,,,,day time,,,,
1019,681,3,,,,day time,,,,
1019,735,1,,,,day time,,,,
1019,699,1,,,,day time,,,,
1019,748,4,,,,day time,,,,
1019,297,5,,,,day time,,,,
1019,257,5,,,,day time,,,,
1019,734,2,,,,day time,,,,
1019,739,1,,,,day time,,,,
1019,296,5,,,,day time,,,,
1019,730,4,,,,day time,,,,
1019,738,1,,,,day time,,,,
1019,684,1,,,,day time,,,,
1019,719,2,,,,day time,,,,
1019,736,1,,,,day time,,,,
1019,294,5,,,,day time,,,,
1019,268,2,,,,day time,,,,
1019,690,1,,,,day time,,,,
1019,677,1,,,,afternoon,,,,
1019,724,3,,,,afternoon,,,,
1019,756,1,,,,afternoon,,,,
1019,718,1,,,,afternoon,,,,
1019,755,2,,,,afternoon,,,,
1019,700,1,,,,afternoon,,,,
1019,266,3,,,,afternoon,,,,
1019,699,1,,,,afternoon,,,,
1019,253,5,,,,afternoon,,,,
1019,711,1,,,,afternoon,,,,
1019,678,1,,,,afternoon,,,,
1019,747,3,,,,afternoon,,,,
1019,730,3,,,,afternoon,,,,
1019,255,5,,,,afternoon,,,,
1019,716,4,,,,afternoon,,,,
1019,737,2,,,,afternoon,,,,
1019,264,2,,,,afternoon,,,,
1019,696,1,,,,afternoon,,,,
1019,734,2,,,,afternoon,,,,
1019,704,1,,,,afternoon,,,,
1019,755,1,,,,afternoon,,,,
1019,719,2,,,,afternoon,,,,
1019,756,1,,,,afternoon,,,,
1019,679,1,,,,afternoon,,,,
1019,762,2,,,,afternoon,,,,
1019,696,1,,,sad,,,,,
1019,256,4,,,sad,,,,,
1019,738,1,,,sad,,,,,
1019,679,1,,,sad,,,,,
1019,251,5,,,sad,,,,,
1019,733,3,,,sad,,,,,
1019,761,1,,,sad,,,,,
1019,746,2,,,sad,,,,,
1019,249,5,,,sad,,,,,
1019,284,1,,,sad,,,,,
1019,678,1,,,sad,,,,,
1019,279,2,,,sad,,,,,
1019,291,4,,,sad,,,,,
1019,739,1,,,sad,,,,,
1019,732,1,,,sad,,,,,
1019,711,1,,,sad,,,,,
1019,744,1,,,sad,,,,,
1019,740,1,,,sad,,,,,
1019,715,2,,,sad,,,,,
1019,693,1,,,sad,,,,,
1019,746,1,,,sad,,,,,
1019,293,5,,,sad,,,,,
1019,722,1,,,sad,,,,,
1019,738,1,,,sad,,,,,
1019,278,1,,,sad,,,,,
1019,690,0,,,sad,,,,,
1019,709,1,,,lazy,,,,,
1019,277,5,,,lazy,,,,,
1019,721,1,,,lazy,,,,,
1019,252,5,,,lazy,,,,,
1019,701,1,,,lazy,,,,,
1019,283,5,,,lazy,,,,,
1019,728,1,,,lazy,,,,,
1019,279,3,,,lazy,,,,,
1019,737,1,,,lazy,,,,,
1019,755,1,,,lazy,,,,,
1019,707,4,,,lazy,,,,,
1019,734,1,,,lazy,,,,,
1019,259,5,,,lazy,,,,,
1019,719,2,,,lazy,,,,,
1019,705,1,,,happy,,,,,
1019,688,1,,,happy,,,,,
1019,282,1,,,happy,,,,,
1019,754,1,,,happy,,,,,
1019,757,1,,,happy,,,,,
1019,740,1,,,happy,,,,,
1019,294,5,,,happy,,,,,
1019,700,1,,,happy,,,,,
1019,748,4,,,happy,,,,,
1019,284,1,,,happy,,,,,
1019,698,2,,,happy,,,,,
1019,285,1,,,happy,,,,,
1019,755,1,,,happy,,,,,
1019,271,1,,,happy,,,,,
1019,278,1,,,happy,,,,,
1019,761,1,,,happy,,,,,
1019,685,1,,,happy,,,,,
1019,722,1,,,happy,,,,,
1019,697,1,,,active,,,,,
1019,736,2,,,active,,,,,
1019,694,1,,,active,,,,,
1019,746,3,,,active,,,,,
1019,252,5,,,active,,,,,
1019,690,1,,,active,,,,,
1019,297,5,,,active,,,,,
1019,710,1,,,active,,,,,
1019,295,5,,,active,,,,,
1019,276,5,,,active,,,,,
1019,258,5,,,active,,,,,
1019,734,1,,,active,,,,,
1019,738,0,,,active,,,,,
1019,704,1,,,active,,,,,
1019,259,5,,,active,,,,,
1019,291,3,,,active,,,,,
1019,719,3,,,active,,,,,
1019,705,1,,,active,,,,,
1019,722,4,,,active,,,,,
1019,276,5,,urban,,,,,,
1019,748,2,,urban,,,,,,
1019,688,1,,urban,,,,,,
1019,720,2,,urban,,,,,,
1019,722,2,,urban,,,,,,
1019,741,1,,urban,,,,,,
1019,760,3,,urban,,,,,,
1019,719,1,,urban,,,,,,
1019,714,1,,urban,,,,,,
1019,687,1,,urban,,,,,,
1019,759,1,,urban,,,,,,
1019,285,1,,urban,,,,,,
1019,292,3,,urban,,,,,,
1019,284,1,,urban,,,,,,
1019,286,1,,urban,,,,,,
1019,747,2,,urban,,,,,,
1019,710,1,,urban,,,,,,
1019,762,1,,urban,,,,,,
1019,268,1,,urban,,,,,,
1019,729,1,,urban,,,,,,
1019,273,5,,urban,,,,,,
1019,728,0,,urban,,,,,,
1019,283,5,,urban,,,,,,
1019,722,1,,urban,,,,,,
1019,736,1,,urban,,,,,,
1019,712,3,,mountains,,,,,,
1019,689,5,,mountains,,,,,,
1019,688,1,,mountains,,,,,,
1019,754,1,,mountains,,,,,,
1019,695,1,,mountains,,,,,,
1019,703,1,,mountains,,,,,,
1019,753,1,,mountains,,,,,,
1019,283,5,,mountains,,,,,,
1019,723,1,,mountains,,,,,,
1019,681,2,,mountains,,,,,,
1019,693,1,,mountains,,,,,,
1019,287,1,,mountains,,,,,,
1019,702,2,,mountains,,,,,,
1019,260,5,,mountains,,,,,,
1019,700,1,,mountains,,,,,,
1019,276,5,,mountains,,,,,,
1019,727,2,,mountains,,,,,,
1019,252,5,,mountains,,,,,,
1019,273,5,,mountains,,,,,,
1019,693,1,,mountains,,,,,,
1019,276,5,,mountains,,,,,,
1019,760,3,,mountains,,,,,,
1019,710,1,,mountains,,,,,,
1019,285,1,,mountains,,,,,,
1019,282,2,,mountains,,,,,,
1019,725,1,,mountains,,,,,,
1019,732,1,,mountains,,,,,,
1019,265,3,,mountains,,,,,,
1019,745,1,,mountains,,,,,,
1019,705,0,,mountains,,,,,,
1019,754,1,,mountains,,,,,,
1019,283,5,,mountains,,,,,,
1019,683,1,,country side,,,,,,
1019,278,1,,country side,,,,,,
1019,288,5,,country side,,,,,,
1019,757,1,,country side,,,,,,
1019,756,1,,country side,,,,,,
1019,293,5,,country side,,,,,,
1019,694,1,,country side,,,,,,
1019,717,1,,country side,,,,,,
1019,761,1,,country side,,,,,,
1019,707,3,,country side,,,,,,
1019,268,1,,country side,,,,,,
1019,737,1,,country side,,,,,,
1019,753,1,,country side,,,,,,
1019,296,5,,country side,,,,,,
1019,678,1,,country side,,,,,,
1019,715,1,,country side,,,,,,
1019,729,1,,country side,,,,,,
1019,707,3,,country side,,,,,,
1019,739,1,,country side,,,,,,
1019,728,1,,country side,,,,,,
1019,276,5,,country side,,,,,,
1019,732,1,,country side,,,,,,
1019,761,1,,country side,,,,,,
1019,736,2,,country side,,,,,,
1019,745,1,,country side,,,,,,
1019,722,1,,country side,,,,,,
1019,750,1,,coast line,,,,,,
1019,259,5,,coast line,,,,,,
1019,741,1,,coast line,,,,,,
1019,685,3,,coast line,,,,,,
1019,704,1,,coast line,,,,,,
1019,278,2,,coast line,,,,,,
1019,281,1,,coast line,,,,,,
1019,288,5,,coast line,,,,,,
1019,680,0,,coast line,,,,,,
1019,758,1,,coast line,,,,,,
1019,755,2,,coast line,,,,,,
1019,717,1,,coast line,,,,,,
1019,761,1,,coast line,,,,,,
1019,676,1,,coast line,,,,,,
1019,734,2,,coast line,,,,,,
1019,706,1,,coast line,,,,,,
1019,697,1,,coast line,,,,,,
1019,684,1,,coast line,,,,,,
1019,744,1,,coast line,,,,,,
1019,273,5,,coast line,,,,,,
1019,276,5,,coast line,,,,,,
1019,753,1,,coast line,,,,,,
1019,258,4,sport driving,,,,,,,
1019,742,1,sport driving,,,,,,,
1019,674,1,sport driving,,,,,,,
1019,719,2,sport driving,,,,,,,
1019,289,5,sport driving,,,,,,,
1019,749,1,sport driving,,,,,,,
1019,724,2,sport driving,,,,,,,
1019,731,2,sport driving,,,,,,,
1019,273,5,sport driving,,,,,,,
1019,751,2,sport driving,,,,,,,
1019,292,4,sport driving,,,,,,,
1019,701,1,sport driving,,,,,,,
1019,723,1,sport driving,,,,,,,
1019,294,5,sport driving,,,,,,,
1019,698,2,sport driving,,,,,,,
1019,712,3,sport driving,,,,,,,
1019,683,1,sport driving,,,,,,,
1019,272,2,sport driving,,,,,,,
1019,295,5,sport driving,,,,,,,
1019,263,5,sport driving,,,,,,,
1019,267,5,sport driving,,,,,,,
1019,723,0,sport driving,,,,,,,
1019,746,1,sport driving,,,,,,,
1019,727,2,sport driving,,,,,,,
1019,264,2,sport driving,,,,,,,
1019,293,5,sport driving,,,,,,,
1019,291,4,sport driving,,,,,,,
1019,728,1,sport driving,,,,,,,
1019,727,1,sport driving,,,,,,,
1019,732,1,sport driving,,,,,,,
1019,722,1,sport driving,,,,,,,
1019,677,1,sport driving,,,,,,,
1019,287,2,sport driving,,,,,,,
1019,294,5,sport driving,,,,,,,
1019,740,1,relaxed driving,,,,,,,
1019,684,1,relaxed driving,,,,,,,
1019,685,4,relaxed driving,,,,,,,
1019,274,5,relaxed driving,,,,,,,
1019,745,1,relaxed driving,,,,,,,
1019,703,1,relaxed driving,,,,,,,
1019,288,5,relaxed driving,,,,,,,
1019,742,1,relaxed driving,,,,,,,
1019,720,5,relaxed driving,,,,,,,
1019,687,1,relaxed driving,,,,,,,
1019,287,3,relaxed driving,,,,,,,
1019,266,4,relaxed driving,,,,,,,
1019,692,1,relaxed driving,,,,,,,
1019,713,1,relaxed driving,,,,,,,
1019,750,1,relaxed driving,,,,,,,
1019,686,1,relaxed driving,,,,,,,
1019,275,5,relaxed driving,,,,,,,
1019,747,4,relaxed driving,,,,,,,
1019,261,5,relaxed driving,,,,,,,
1019,712,4,relaxed driving,,,,,,,
1019,725,1,relaxed driving,,,,,,,
1019,732,1,relaxed driving,,,,,,,
1019,676,1,relaxed driving,,,,,,,
1019,697,1,relaxed driving,,,,,,,
1019,735,1,relaxed driving,,,,,,,
1019,710,0,relaxed driving,,,,,,,
1019,762,1,relaxed driving,,,,,,,
1019,264,4,relaxed driving,,,,,,,
1019,691,1,relaxed driving,,,,,,,
1019,729,1,relaxed driving,,,,,,,
1019,267,5,relaxed driving,,,,,,,
1019,693,1,relaxed driving,,,,,,,
1019,696,1,relaxed driving,,,,,,,
1019,684,0,relaxed driving,,,,,,,
1019,677,1,relaxed driving,,,,,,,
1019,736,1,relaxed driving,,,,,,,
1019,679,1,relaxed driving,,,,,,,
1019,762,2,relaxed driving,,,,,,,
1019,754,1,relaxed driving,,,,,,,
1019,700,1,,,,,,,,
1019,678,1,,,,,,,,
1019,739,1,,,,,,,,
1019,296,5,,,,,,,,
1019,262,4,,,,,,,,
1019,742,1,,,,,,,,
1019,278,2,,,,,,,,
1019,731,2,,,,,,,,
1019,293,5,,,,,,,,
1019,703,1,,,,,,,,
1019,288,5,,,,,,,,
1019,258,5,,,,,,,,
1019,749,1,,,,,,,,
1019,281,1,,,,,,,,
1019,745,1,,,,,,,,
1019,689,5,,,,,,,,
1019,695,1,,,,,,,,
1019,256,4,,,,,,,,
1019,264,5,,,,,,,,
1019,677,1,,,,,,,,
1019,708,3,,,,,,,,
1019,290,5,,,,,,,,
1019,738,1,,,,,,,,
1019,725,1,,,,,,,,
1019,682,1,,,,,,,,
1019,721,2,,,,,,,,
1019,743,2,,,,,,,,
1019,757,1,,,,,,,,
1019,251,5,,,,,,,,
1019,273,5,,,,,,,,
1019,282,1,,,,,,,,
1019,259,5,,,,,,,,
1019,736,2,,,,,,,,
1019,696,1,,,,,,,,
1019,270,1,,,,,,,,
1019,688,2,,,,,,,,
1019,674,1,,,,,,,,
1019,753,1,,,,,,,,
1019,758,1,,,,,,,,
1019,707,3,,,,,,,,
1019,692,1,,,,,,,,
1019,283,5,,,,,,,,
1019,705,1,,,,,,,,
1019,685,4,,,,,,,,
1019,722,4,,,,,,,,
1019,724,3,,,,,,,,
1019,741,1,,,,,,,,
1019,754,1,,,,,,,,
1019,760,3,,,,,,,,
1019,681,3,,,,,,,,
1019,717,1,,,,,,,,
1019,693,1,,,,,,,,
1019,714,1,,,,,,,,
1019,274,5,,,,,,,,
1019,280,5,,,,,,,,
1019,679,1,,,,,,,,
1019,709,1,,,,,,,,
1019,759,2,,,,,,,,
1019,686,1,,,,,,,,
1019,756,1,,,,,,,,
1019,746,2,,,,,,,,
1019,701,1,,,,,,,,
1019,266,4,,,,,,,,
1019,249,5,,,,,,,,
1019,675,0,,,,,,,,
1019,720,3,,,,,,,,
1019,254,5,,,,,,,,
1019,704,1,,,,,,,,
1019,690,1,,,,,,,,
1019,277,5,,,,,,,,
1019,287,2,,,,,,,,
1019,292,4,,,,,,,,
1019,275,5,,,,,,,,
1019,718,1,,,,,,,,
1019,755,3,,,,,,,,
1019,713,1,,,,,,,,
1019,723,1,,,,,,,,
1019,727,2,,,,,,,,
1019,732,1,,,,,,,,
1019,286,1,,,,,,,,
1019,747,3,,,,,,,,
1019,279,2,,,,,,,,
1019,297,5,,,,,,,,
1019,752,1,,,,,,,,
1019,711,1,,,,,,,,
1019,291,4,,,,,,,,
1019,257,5,,,,,,,,
1019,728,1,,,,,,,,
1019,702,2,,,,,,,,
1019,719,3,,,,,,,,
1019,694,1,,,,,,,,
1019,687,1,,,,,,,,
1019,248,5,,,,,,,,
1019,680,1,,,,,,,,
1019,289,5,,,,,,,,
1019,733,2,,,,,,,,
1019,751,2,,,,,,,,
1019,252,5,,,,,,,,
1019,761,1,,,,,,,,
1019,715,2,,,,,,,,
1019,716,2,,,,,,,,
1019,267,5,,,,,,,,
1019,730,4,,,,,,,,
1019,710,1,,,,,,,,
1019,295,5,,,,,,,,
1019,762,1,,,,,,,,
1019,263,5,,,,,,,,
1019,744,1,,,,,,,,
1019,697,1,,,,,,,,
1019,269,1,,,,,,,,
1019,250,4,,,,,,,,
1019,676,1,,,,,,,,
1019,265,5,,,,,,,,
1019,255,5,,,,,,,,
1019,737,2,,,,,,,,
1019,729,1,,,,,,,,
1019,740,1,,,,,,,,
1019,684,1,,,,,,,,
1019,276,5,,,,,,,,
1019,748,3,,,,,,,,
1019,268,1,,,,,,,,
1019,735,1,,,,,,,,
1019,284,1,,,,,,,,
1019,253,5,,,,,,,,
1019,698,2,,,,,,,,
1019,285,1,,,,,,,,
1019,261,5,,,,,,,,
1019,683,1,,,,,,,,
1019,272,2,,,,,,,,
1019,750,1,,,,,,,,
1019,712,4,,,,,,,,
1019,706,2,,,,,,,,
1019,294,5,,,,,,,,
1019,726,2,,,,,,,,
1019,699,1,,,,,,,,
1019,734,2,,,,,,,,
1019,260,5,,,,,,,,
1019,271,2,,,,,,,,
1019,273,5,,,,,,,,
1019,249,5,,,,,,,,
1019,707,3,,,,,,,,
1019,293,5,,,,,,,,
1019,729,2,,,,,,,,
1019,267,5,,,,,,,,
1019,264,3,,,,,,,,
1019,760,4,,,,,,,,
